transaction_id,user_id,product_id,quantity,unit_price,total_amount,payment_method,transaction_date,status,payment_encoded
7156,856,473,3,475.13,1425.39,upi,2026-06-29 19:40:36,pending,3
7157,853,398,5,84.37,421.85,cod,2026-06-12 23:21:15,completed,0
7158,993,331,3,431.7,1295.1,upi,2026-02-19 08:03:55,completed,3
7159,59,283,5,367.95,1839.75,upi,2026-05-24 03:02:36,completed,3
7160,171,426,4,350.4,1401.6,wallet,2026-05-18 14:19:14,pending,4
7161,302,34,5,496.28,2481.4,upi,2026-05-23 22:36:06,completed,3
7162,546,250,3,38.75,116.25,wallet,2026-05-05 21:42:56,completed,4
7163,248,121,3,411.72,1235.16,upi,2026-03-14 08:17:39,completed,3
7164,489,84,3,297.99,893.97,debit_card,2026-05-05 04:23:47,completed,2
7165,381,350,4,269.32,1077.28,debit_card,2026-07-13 17:18:40,completed,2
7166,231,488,3,493.66,1480.98,upi,2026-03-10 08:02:38,completed,3
7167,189,377,3,405.36,1216.08,debit_card,2026-01-26 23:26:55,completed,2
7168,529,139,4,212.22,848.88,upi,2026-04-18 16:08:17,completed,3
7169,400,396,2,354.78,709.56,cod,2026-01-28 03:14:49,completed,0
7170,842,33,1,476.44,476.44,cod,2026-06-23 01:21:58,refunded,0
7171,396,227,2,387.21,774.42,cod,2026-07-15 12:04:23,completed,0
7172,478,83,2,487.4,974.8,debit_card,2026-05-27 22:01:56,completed,2
7173,10,436,3,371.09,1113.27,debit_card,2026-02-11 14:14:56,completed,2
7174,370,360,3,139.27,417.81,cod,2026-07-16 15:35:11,completed,0
7175,1000,252,4,113.13,452.52,cod,2026-05-07 06:14:14,completed,0
7176,768,362,3,87.62,262.86,wallet,2026-01-31 01:27:48,completed,4
7177,775,342,4,21.12,84.48,cod,2026-06-24 05:08:09,completed,0
7178,540,278,4,388.51,1554.04,upi,2026-03-28 08:57:10,completed,3
7179,207,459,5,423.84,2119.2,cod,2026-03-17 12:20:07,cancelled,0
7180,144,114,1,353.75,353.75,debit_card,2026-06-09 13:15:01,completed,2
7181,995,137,4,35.51,142.04,credit_card,2026-03-28 23:35:01,pending,1
7182,422,146,5,285.46,1427.3,cod,2026-01-24 09:44:32,completed,0
7183,627,393,3,352.16,1056.48,cod,2026-07-12 12:30:55,completed,0
7184,314,238,4,137.15,548.6,upi,2026-04-27 21:53:55,completed,3
7185,142,30,1,431.22,431.22,cod,2026-04-04 21:27:56,completed,0
7186,212,121,4,411.72,1646.88,wallet,2026-04-26 21:03:02,completed,4
7187,593,171,5,197.2,986.0,credit_card,2026-04-15 05:51:33,completed,1
7188,197,94,5,69.7,348.5,credit_card,2026-02-04 14:39:15,completed,1
7189,956,83,5,487.4,2437.0,cod,2026-05-12 08:14:35,completed,0
7190,420,217,2,232.25,464.5,cod,2026-03-05 16:13:03,pending,0
7191,563,39,3,398.86,1196.58,credit_card,2026-07-05 15:23:14,completed,1
7192,862,347,3,228.11,684.33,wallet,2026-02-15 06:37:40,completed,4
7193,869,75,4,490.8,1963.2,upi,2026-06-05 18:39:02,completed,3
7194,398,490,1,283.5,283.5,debit_card,2026-01-26 03:36:27,completed,2
7195,509,38,5,293.07,1465.35,wallet,2026-04-09 21:15:58,cancelled,4
7196,788,56,5,249.97,1249.85,credit_card,2026-03-20 09:26:59,completed,1
7197,739,300,2,416.03,832.06,cod,2026-04-18 22:46:44,completed,0
7198,832,176,3,133.98,401.94,wallet,2026-02-27 11:39:17,completed,4
7199,177,143,5,132.65,663.25,cod,2026-06-07 18:19:28,completed,0
7200,759,109,5,283.99,1419.95,upi,2026-05-02 19:04:08,completed,3
7201,363,283,5,367.95,1839.75,debit_card,2026-05-25 08:05:48,completed,2
7202,470,220,1,107.39,107.39,upi,2026-05-07 00:25:24,completed,3
7203,761,468,3,214.12,642.36,credit_card,2026-02-21 14:06:11,cancelled,1
7204,860,383,2,32.74,65.48,cod,2026-04-15 05:38:25,completed,0
7205,666,164,2,403.52,807.04,upi,2026-03-15 00:48:54,completed,3
7206,305,394,4,490.93,1963.72,debit_card,2026-04-20 20:23:34,completed,2
7207,575,106,2,330.15,660.3,debit_card,2026-07-12 06:23:50,completed,2
7208,989,138,4,209.92,839.68,upi,2026-04-12 07:33:09,completed,3
7209,211,306,5,213.24,1066.2,upi,2026-02-27 05:12:36,pending,3
7210,659,280,1,365.08,365.08,cod,2026-04-12 04:15:11,completed,0
7211,453,63,1,318.98,318.98,upi,2026-02-08 10:15:28,completed,3
7212,5,265,3,193.8,581.4,credit_card,2026-03-19 04:19:34,completed,1
7213,185,152,5,486.39,2431.95,debit_card,2026-01-26 09:10:51,cancelled,2
7214,660,475,5,385.73,1928.65,wallet,2026-01-31 21:03:19,completed,4
7215,107,219,5,22.74,113.7,debit_card,2026-04-06 03:13:19,completed,2
7216,251,438,2,108.46,216.92,upi,2026-03-28 03:47:08,completed,3
7217,337,207,2,490.88,981.76,upi,2026-07-18 20:30:40,completed,3
7218,563,220,1,107.39,107.39,upi,2026-02-09 22:52:59,pending,3
7219,584,125,3,327.23,981.69,cod,2026-04-10 23:21:00,cancelled,0
7220,710,12,2,227.54,455.08,debit_card,2026-05-23 05:16:38,completed,2
7221,394,451,3,80.61,241.83,wallet,2026-05-13 17:14:58,completed,4
7222,881,462,4,92.65,370.6,upi,2026-03-13 21:41:48,completed,3
7223,391,109,3,283.99,851.97,wallet,2026-02-09 00:09:46,completed,4
7224,719,410,3,195.74,587.22,upi,2026-04-19 02:45:25,pending,3
7225,805,495,1,344.49,344.49,upi,2026-02-02 02:37:14,completed,3
7226,965,458,4,119.3,477.2,upi,2026-03-13 23:27:59,completed,3
7227,525,226,1,359.81,359.81,credit_card,2026-02-09 08:29:11,completed,1
7228,700,483,4,84.86,339.44,upi,2026-02-04 03:15:46,completed,3
7229,765,35,4,357.14,1428.56,credit_card,2026-02-22 08:24:20,completed,1
7230,270,374,5,189.95,949.75,cod,2026-03-05 05:24:46,completed,0
7231,905,74,4,189.54,758.16,wallet,2026-04-09 06:58:09,pending,4
7232,609,322,5,393.06,1965.3,debit_card,2026-03-23 13:19:51,completed,2
7233,994,61,4,322.07,1288.28,credit_card,2026-01-29 19:07:32,completed,1
7234,484,189,1,376.31,376.31,wallet,2026-07-17 05:28:47,completed,4
7235,768,309,1,207.28,207.28,upi,2026-03-28 06:49:37,completed,3
7236,344,258,5,336.82,1684.1,upi,2026-03-07 15:43:56,refunded,3
7237,9,36,4,318.04,1272.16,cod,2026-03-26 10:15:17,completed,0
7238,997,150,1,346.8,346.8,wallet,2026-07-02 10:34:49,completed,4
7239,538,148,2,329.12,658.24,debit_card,2026-07-04 06:49:42,completed,2
7240,835,227,1,387.21,387.21,wallet,2026-03-19 00:25:05,cancelled,4
7241,194,168,3,329.78,989.34,wallet,2026-07-06 01:25:47,completed,4
7242,712,235,1,348.68,348.68,cod,2026-07-01 06:35:44,completed,0
7243,748,214,3,32.01,96.03,wallet,2026-04-10 18:40:41,pending,4
7244,668,21,5,311.61,1558.05,wallet,2026-06-02 09:43:16,completed,4
7245,344,425,2,155.87,311.74,upi,2026-03-07 08:08:22,completed,3
7246,109,35,4,357.14,1428.56,debit_card,2026-02-16 09:22:56,completed,2
7247,375,42,3,13.06,39.18,credit_card,2026-03-08 16:07:31,completed,1
7248,31,221,3,422.94,1268.82,wallet,2026-03-18 20:25:28,completed,4
7249,252,422,3,410.66,1231.98,upi,2026-05-23 04:45:13,completed,3
7250,525,245,2,491.81,983.62,debit_card,2026-01-28 04:15:24,completed,2
7251,226,164,2,403.52,807.04,upi,2026-03-15 00:43:05,completed,3
7252,616,22,3,408.53,1225.59,credit_card,2026-03-07 20:20:09,completed,1
7253,862,226,4,359.81,1439.24,credit_card,2026-05-16 04:40:12,completed,1
7254,750,348,3,403.02,1209.06,upi,2026-05-06 19:55:31,completed,3
7255,274,470,4,165.11,660.44,cod,2026-04-11 08:26:39,completed,0
7256,532,194,3,106.72,320.16,wallet,2026-07-12 08:16:20,completed,4
7257,396,353,2,183.68,367.36,upi,2026-06-19 04:52:23,completed,3
7258,760,472,4,354.58,1418.32,wallet,2026-07-16 23:55:56,completed,4
7259,175,442,4,333.18,1332.72,cod,2026-06-16 04:14:10,completed,0
7260,574,378,2,59.63,119.26,credit_card,2026-05-31 01:38:38,completed,1
7261,989,313,3,392.98,1178.94,upi,2026-02-09 04:36:35,completed,3
7262,769,209,5,19.26,96.3,wallet,2026-05-26 03:35:54,completed,4
7263,475,242,5,211.2,1056.0,wallet,2026-06-16 07:52:59,completed,4
7264,963,39,2,398.86,797.72,credit_card,2026-02-20 04:44:12,completed,1
7265,488,171,3,197.2,591.6,credit_card,2026-04-25 23:33:55,completed,1
7266,666,165,5,232.2,1161.0,wallet,2026-05-05 01:30:03,completed,4
7267,990,319,1,23.69,23.69,debit_card,2026-04-30 12:08:56,completed,2
7268,812,378,2,59.63,119.26,debit_card,2026-03-30 07:11:30,pending,2
7269,582,486,5,71.6,358.0,debit_card,2026-06-05 23:36:35,completed,2
7270,34,34,1,496.28,496.28,debit_card,2026-02-16 03:44:38,completed,2
7271,739,433,3,185.81,557.43,cod,2026-01-23 03:47:54,completed,0
7272,732,397,5,97.38,486.9,upi,2026-07-01 22:51:01,completed,3
7273,461,296,3,125.62,376.86,wallet,2026-02-16 20:35:39,completed,4
7274,390,109,2,283.99,567.98,credit_card,2026-05-28 21:14:28,completed,1
7275,805,60,4,146.81,587.24,cod,2026-03-25 01:34:48,completed,0
7276,649,68,2,404.52,809.04,cod,2026-06-19 06:45:12,pending,0
7277,579,284,4,253.57,1014.28,debit_card,2026-02-06 11:24:25,completed,2
7278,10,162,5,138.2,691.0,credit_card,2026-04-29 16:31:59,pending,1
7279,461,377,1,405.36,405.36,upi,2026-04-13 18:18:36,completed,3
7280,332,500,1,484.96,484.96,credit_card,2026-06-20 05:19:06,pending,1
7281,72,280,2,365.08,730.16,credit_card,2026-06-14 01:03:12,completed,1
7282,78,51,3,315.9,947.7,wallet,2026-07-05 21:51:27,completed,4
7283,511,474,3,284.92,854.76,debit_card,2026-03-17 16:02:35,completed,2
7284,786,321,2,426.03,852.06,debit_card,2026-02-12 01:12:18,completed,2
7285,401,291,3,260.6,781.8,cod,2026-03-19 02:08:52,completed,0
7286,320,468,1,214.12,214.12,upi,2026-06-21 04:05:31,completed,3
7287,756,230,1,305.05,305.05,wallet,2026-05-28 08:24:19,cancelled,4
7288,199,328,5,255.59,1277.95,debit_card,2026-05-16 21:06:36,completed,2
7289,426,55,5,261.29,1306.45,upi,2026-04-27 16:23:16,cancelled,3
7290,486,295,1,243.35,243.35,upi,2026-06-30 07:20:52,completed,3
7291,725,278,2,388.51,777.02,credit_card,2026-02-26 01:06:01,completed,1
7292,388,453,3,345.82,1037.46,wallet,2026-02-08 14:34:22,completed,4
7293,551,46,3,5.54,16.62,wallet,2026-02-10 17:37:16,completed,4
7294,43,198,4,151.2,604.8,credit_card,2026-05-10 06:00:42,completed,1
7295,646,284,4,253.57,1014.28,credit_card,2026-02-07 07:57:10,completed,1
7296,204,101,1,72.93,72.93,credit_card,2026-04-20 05:27:59,completed,1
7297,176,100,1,208.94,208.94,wallet,2026-03-31 14:40:42,completed,4
7298,258,315,3,226.06,678.18,cod,2026-03-15 05:03:57,completed,0
7299,733,138,4,209.92,839.68,cod,2026-06-20 23:23:02,completed,0
7300,308,463,5,444.36,2221.8,credit_card,2026-03-21 22:32:30,completed,1
7301,858,351,2,429.96,859.92,upi,2026-02-13 13:31:27,completed,3
7302,788,60,5,146.81,734.05,credit_card,2026-03-11 16:10:12,completed,1
7303,456,273,4,476.01,1904.04,cod,2026-02-02 01:55:54,completed,0
7304,547,222,5,61.44,307.2,credit_card,2026-03-01 12:00:38,completed,1
7305,608,188,2,264.44,528.88,credit_card,2026-02-12 08:31:09,completed,1
7306,88,5,4,243.97,975.88,cod,2026-07-17 15:52:59,pending,0
7307,541,424,3,465.47,1396.41,wallet,2026-07-09 06:19:31,completed,4
7308,90,419,3,232.88,698.64,upi,2026-06-02 02:57:07,completed,3
7309,201,197,2,103.33,206.66,cod,2026-05-12 21:32:30,completed,0
7310,11,187,2,412.8,825.6,credit_card,2026-04-19 16:19:05,completed,1
7311,625,300,3,416.03,1248.09,credit_card,2026-04-12 09:35:34,completed,1
7312,370,220,5,107.39,536.95,wallet,2026-04-27 08:39:52,completed,4
7313,921,431,2,498.55,997.1,wallet,2026-04-26 20:18:09,completed,4
7314,105,8,4,27.12,108.48,upi,2026-03-21 05:20:07,completed,3
7315,19,295,3,243.35,730.05,debit_card,2026-05-22 05:13:19,completed,2
7316,675,202,3,54.41,163.23,credit_card,2026-05-13 08:51:42,completed,1
7317,998,52,3,448.81,1346.43,credit_card,2026-03-14 23:00:26,cancelled,1
7318,929,499,2,279.81,559.62,debit_card,2026-06-16 14:31:27,completed,2
7319,528,400,5,311.77,1558.85,debit_card,2026-04-03 20:24:38,completed,2
7320,564,460,5,239.55,1197.75,upi,2026-04-28 17:34:56,completed,3
7321,196,167,4,243.46,973.84,credit_card,2026-05-01 23:33:27,completed,1
7322,134,130,1,207.59,207.59,upi,2026-06-18 02:24:05,cancelled,3
7323,321,68,5,404.52,2022.6,wallet,2026-04-04 00:16:52,pending,4
7324,51,150,1,346.8,346.8,credit_card,2026-04-29 07:59:41,completed,1
7325,887,360,3,139.27,417.81,wallet,2026-05-31 20:19:31,cancelled,4
7326,504,78,1,486.07,486.07,debit_card,2026-02-03 10:19:51,completed,2
7327,277,68,3,404.52,1213.56,upi,2026-04-08 09:08:52,completed,3
7328,41,305,2,377.43,754.86,upi,2026-04-28 02:02:53,completed,3
7329,528,227,4,387.21,1548.84,upi,2026-06-21 01:02:27,cancelled,3
7330,624,172,3,344.73,1034.19,cod,2026-06-20 07:58:59,completed,0
7331,103,158,4,412.64,1650.56,wallet,2026-04-20 14:08:10,pending,4
7332,316,466,2,200.83,401.66,wallet,2026-04-18 04:34:25,completed,4
7333,523,484,3,183.29,549.87,cod,2026-03-01 05:09:07,completed,0
7334,585,296,3,125.62,376.86,cod,2026-03-09 00:56:14,completed,0
7335,87,29,4,222.34,889.36,upi,2026-04-02 13:52:49,completed,3
7336,403,117,4,192.3,769.2,debit_card,2026-05-24 02:55:26,completed,2
7337,54,271,4,337.13,1348.52,wallet,2026-03-24 19:47:12,pending,4
7338,241,139,4,212.22,848.88,wallet,2026-06-12 15:53:37,completed,4
7339,531,332,2,340.07,680.14,credit_card,2026-06-07 23:47:03,cancelled,1
7340,970,413,5,330.48,1652.4,debit_card,2026-06-10 09:50:10,completed,2
7341,716,265,4,193.8,775.2,upi,2026-04-04 17:01:58,completed,3
7342,636,433,2,185.81,371.62,cod,2026-05-01 14:01:28,completed,0
7343,653,87,5,81.93,409.65,wallet,2026-06-15 02:28:30,completed,4
7344,104,57,5,493.51,2467.55,cod,2026-07-09 08:26:13,completed,0
7345,88,35,3,357.14,1071.42,cod,2026-06-23 03:58:18,completed,0
7346,500,133,2,17.74,35.48,upi,2026-06-07 15:38:31,completed,3
7347,175,381,5,79.59,397.95,debit_card,2026-02-01 11:20:39,refunded,2
7348,834,302,4,39.08,156.32,cod,2026-05-24 13:04:30,pending,0
7349,770,93,4,55.44,221.76,debit_card,2026-06-20 20:45:43,completed,2
7350,735,384,1,448.37,448.37,debit_card,2026-03-16 12:02:08,completed,2
7351,562,184,1,269.22,269.22,wallet,2026-03-22 04:15:13,completed,4
7352,40,155,5,396.79,1983.95,cod,2026-02-02 23:59:27,completed,0
7353,752,418,1,111.34,111.34,wallet,2026-05-03 09:51:03,completed,4
7354,573,469,4,49.77,199.08,upi,2026-04-19 02:01:14,completed,3
7355,65,443,5,434.37,2171.85,debit_card,2026-04-12 01:29:15,completed,2
7356,808,219,3,22.74,68.22,wallet,2026-03-22 00:08:06,completed,4
7357,980,433,3,185.81,557.43,debit_card,2026-05-01 11:39:59,completed,2
7358,570,291,2,260.6,521.2,wallet,2026-07-19 16:37:41,completed,4
7359,878,403,3,26.67,80.01,wallet,2026-07-09 01:28:54,completed,4
7360,225,157,4,21.37,85.48,upi,2026-01-30 21:27:28,completed,3
7361,867,500,1,484.96,484.96,wallet,2026-04-20 16:03:21,completed,4
7362,407,159,2,246.95,493.9,credit_card,2026-05-25 15:16:38,completed,1
7363,2,88,2,270.28,540.56,wallet,2026-05-14 00:43:15,pending,4
7364,485,94,4,69.7,278.8,wallet,2026-07-18 15:30:32,cancelled,4
7365,667,432,1,165.09,165.09,credit_card,2026-06-30 19:46:04,completed,1
7366,442,30,4,431.22,1724.88,credit_card,2026-06-06 11:57:43,pending,1
7367,723,26,2,61.04,122.08,debit_card,2026-04-03 01:40:50,completed,2
7368,163,270,3,75.52,226.56,upi,2026-03-16 22:55:32,completed,3
7369,211,446,2,155.94,311.88,wallet,2026-03-24 01:28:37,completed,4
7370,245,457,5,70.12,350.6,cod,2026-05-31 20:58:29,completed,0
7371,446,56,1,249.97,249.97,wallet,2026-04-23 06:13:47,completed,4
7372,34,79,4,466.54,1866.16,wallet,2026-07-11 05:23:12,completed,4
7373,633,357,4,234.56,938.24,wallet,2026-04-16 09:36:24,completed,4
7374,69,209,5,19.26,96.3,wallet,2026-04-17 08:13:50,pending,4
7375,595,241,5,122.61,613.05,credit_card,2026-04-13 07:47:28,pending,1
7376,443,149,4,204.47,817.88,debit_card,2026-02-06 01:35:56,completed,2
7377,262,43,1,495.96,495.96,wallet,2026-04-26 13:20:55,completed,4
7378,616,79,1,466.54,466.54,debit_card,2026-03-16 22:31:38,completed,2
7379,158,459,4,423.84,1695.36,credit_card,2026-03-03 12:06:56,completed,1
7380,662,389,5,318.29,1591.45,upi,2026-04-07 17:46:10,completed,3
7381,350,318,3,220.51,661.53,upi,2026-06-19 22:23:40,completed,3
7382,21,96,1,405.6,405.6,wallet,2026-04-25 00:44:39,completed,4
7383,829,74,5,189.54,947.7,cod,2026-06-19 17:16:22,completed,0
7384,819,49,2,441.09,882.18,debit_card,2026-05-27 22:40:07,refunded,2
7385,383,185,4,13.87,55.48,debit_card,2026-01-24 23:10:18,completed,2
7386,205,396,2,354.78,709.56,wallet,2026-03-25 10:06:09,completed,4
7387,246,288,1,441.37,441.37,upi,2026-03-22 21:54:45,completed,3
7388,214,80,1,5.72,5.72,wallet,2026-03-20 14:35:18,pending,4
7389,978,496,5,168.6,843.0,debit_card,2026-02-11 14:00:28,completed,2
7390,430,119,3,162.52,487.56,debit_card,2026-03-12 08:01:49,completed,2
7391,10,59,5,38.43,192.15,cod,2026-02-07 14:14:00,completed,0
7392,145,207,4,490.88,1963.52,debit_card,2026-03-28 08:57:43,completed,2
7393,120,324,4,179.8,719.2,cod,2026-01-26 16:49:44,completed,0
7394,689,170,5,362.04,1810.2,credit_card,2026-04-11 12:28:48,completed,1
7395,688,437,3,348.43,1045.29,wallet,2026-04-27 16:47:05,cancelled,4
7396,750,338,1,460.49,460.49,cod,2026-05-10 18:44:36,completed,0
7397,121,119,2,162.52,325.04,upi,2026-04-30 23:14:36,pending,3
7398,550,75,3,490.8,1472.4,wallet,2026-03-01 19:31:27,completed,4
7399,123,344,4,54.87,219.48,upi,2026-01-28 05:36:32,completed,3
7400,761,355,3,326.68,980.04,upi,2026-06-09 15:54:56,cancelled,3
7401,96,234,4,358.62,1434.48,wallet,2026-07-19 10:39:46,completed,4
7402,417,312,5,284.51,1422.55,credit_card,2026-06-17 18:17:56,completed,1
7403,766,410,3,195.74,587.22,credit_card,2026-02-06 12:41:12,completed,1
7404,696,224,3,448.95,1346.85,upi,2026-06-27 19:34:56,completed,3
7405,61,331,4,431.7,1726.8,debit_card,2026-02-03 05:31:28,completed,2
7406,785,476,1,315.09,315.09,cod,2026-06-13 10:09:32,completed,0
7407,906,219,2,22.74,45.48,cod,2026-03-20 04:11:37,cancelled,0
7408,996,55,3,261.29,783.87,credit_card,2026-05-26 09:51:10,completed,1
7409,658,356,2,246.31,492.62,wallet,2026-02-25 09:55:48,completed,4
7410,831,15,5,483.13,2415.65,debit_card,2026-02-28 18:34:11,completed,2
7411,642,311,3,81.62,244.86,cod,2026-05-22 19:50:55,completed,0
7412,481,463,5,444.36,2221.8,wallet,2026-03-08 18:10:54,completed,4
7413,279,429,5,202.27,1011.35,debit_card,2026-06-10 04:48:58,completed,2
7414,48,20,5,279.68,1398.4,cod,2026-03-28 08:52:46,completed,0
7415,975,207,4,490.88,1963.52,debit_card,2026-04-16 05:14:49,pending,2
7416,274,398,4,84.37,337.48,credit_card,2026-06-12 15:56:46,completed,1
7417,316,37,5,204.41,1022.05,wallet,2026-07-12 10:43:38,completed,4
7418,913,155,4,396.79,1587.16,credit_card,2026-04-28 09:33:27,completed,1
7419,431,303,5,263.74,1318.7,debit_card,2026-01-30 11:44:24,completed,2
7420,312,88,5,270.28,1351.4,cod,2026-02-13 21:27:40,completed,0
7421,440,201,2,323.95,647.9,wallet,2026-02-25 02:51:41,completed,4
7422,838,256,1,225.55,225.55,debit_card,2026-03-29 16:09:08,completed,2
7423,143,79,3,466.54,1399.62,credit_card,2026-05-22 06:23:42,completed,1
7424,485,163,3,325.45,976.35,upi,2026-02-10 20:28:29,pending,3
7425,290,446,4,155.94,623.76,upi,2026-06-05 15:19:07,completed,3
7426,337,435,4,462.49,1849.96,wallet,2026-06-04 14:02:18,refunded,4
7427,54,146,5,285.46,1427.3,upi,2026-04-05 00:10:18,completed,3
7428,388,495,1,344.49,344.49,cod,2026-05-15 01:03:09,completed,0
7429,325,473,3,475.13,1425.39,credit_card,2026-02-11 21:36:09,cancelled,1
7430,418,327,4,230.11,920.44,upi,2026-03-07 18:58:49,completed,3
7431,488,9,3,465.31,1395.93,cod,2026-05-07 10:00:02,completed,0
7432,291,296,5,125.62,628.1,debit_card,2026-05-22 00:58:56,pending,2
7433,650,84,3,297.99,893.97,upi,2026-07-11 23:09:03,completed,3
7434,546,395,3,346.18,1038.54,cod,2026-01-31 14:32:13,completed,0
7435,907,6,1,159.39,159.39,wallet,2026-06-13 08:45:21,completed,4
7436,443,487,2,264.7,529.4,upi,2026-04-15 03:34:23,completed,3
7437,15,315,3,226.06,678.18,wallet,2026-02-06 19:21:27,completed,4
7438,319,187,2,412.8,825.6,upi,2026-06-06 03:09:00,completed,3
7439,114,149,5,204.47,1022.35,wallet,2026-07-10 17:11:04,completed,4
7440,484,23,4,210.74,842.96,wallet,2026-03-11 15:18:03,completed,4
7441,797,342,2,21.12,42.24,cod,2026-06-19 23:07:03,completed,0
7442,178,238,2,137.15,274.3,wallet,2026-06-20 15:53:55,completed,4
7443,225,78,3,486.07,1458.21,wallet,2026-06-23 05:47:08,completed,4
7444,793,406,3,360.33,1080.99,debit_card,2026-04-30 02:53:30,completed,2
7445,5,313,3,392.98,1178.94,cod,2026-05-21 23:09:20,completed,0
7446,228,298,2,260.74,521.48,credit_card,2026-04-25 22:39:26,pending,1
7447,125,3,5,57.44,287.2,credit_card,2026-03-08 18:13:19,completed,1
7448,24,131,5,122.59,612.95,upi,2026-04-21 02:08:39,completed,3
7449,655,2,5,330.51,1652.55,wallet,2026-03-03 22:00:50,completed,4
7450,835,403,3,26.67,80.01,debit_card,2026-04-07 09:34:08,completed,2
7451,541,159,4,246.95,987.8,upi,2026-07-02 22:51:22,completed,3
7452,868,402,1,164.69,164.69,credit_card,2026-03-06 14:43:12,completed,1
7453,401,195,5,332.93,1664.65,cod,2026-03-20 14:24:25,completed,0
7454,215,405,4,313.87,1255.48,debit_card,2026-04-06 13:05:51,cancelled,2
7455,449,20,3,279.68,839.04,upi,2026-07-02 16:04:28,completed,3
7456,623,88,4,270.28,1081.12,wallet,2026-07-02 23:23:54,completed,4
7457,79,100,3,208.94,626.82,cod,2026-05-31 04:47:32,pending,0
7458,495,129,3,445.43,1336.29,cod,2026-06-15 21:54:51,completed,0
7459,333,130,3,207.59,622.77,upi,2026-06-03 04:05:58,completed,3
7460,658,263,1,338.28,338.28,cod,2026-05-26 08:15:39,completed,0
7461,679,71,3,6.27,18.81,debit_card,2026-02-21 01:26:30,completed,2
7462,995,236,1,293.49,293.49,debit_card,2026-05-22 06:12:20,completed,2
7463,30,482,2,152.73,305.46,wallet,2026-05-02 04:23:48,pending,4
7464,678,77,1,284.08,284.08,wallet,2026-07-10 12:09:49,completed,4
7465,98,496,5,168.6,843.0,debit_card,2026-07-13 03:01:25,completed,2
7466,700,357,1,234.56,234.56,upi,2026-06-19 16:07:55,pending,3
7467,559,121,1,411.72,411.72,cod,2026-01-27 19:29:37,completed,0
7468,858,158,2,412.64,825.28,credit_card,2026-05-28 22:58:26,completed,1
7469,29,473,1,475.13,475.13,credit_card,2026-03-05 01:30:10,pending,1
7470,349,67,5,67.83,339.15,credit_card,2026-07-10 02:49:40,completed,1
7471,743,481,1,32.26,32.26,debit_card,2026-02-13 02:52:44,completed,2
7472,375,480,3,311.78,935.34,upi,2026-04-05 03:28:26,cancelled,3
7473,937,217,1,232.25,232.25,upi,2026-05-24 07:13:02,completed,3
7474,595,12,2,227.54,455.08,upi,2026-03-11 07:45:24,completed,3
7475,212,98,4,194.45,777.8,upi,2026-06-18 10:40:14,completed,3
7476,51,225,1,101.98,101.98,cod,2026-03-15 17:39:15,completed,0
7477,71,380,2,144.65,289.3,debit_card,2026-02-23 14:20:16,cancelled,2
7478,473,21,3,311.61,934.83,debit_card,2026-03-30 14:22:37,completed,2
7479,547,259,2,415.23,830.46,wallet,2026-06-09 18:50:32,completed,4
7480,741,132,1,183.61,183.61,credit_card,2026-02-06 15:04:55,cancelled,1
7481,335,267,3,340.26,1020.78,debit_card,2026-02-09 12:45:34,completed,2
7482,191,150,1,346.8,346.8,wallet,2026-03-01 01:02:50,completed,4
7483,571,199,2,121.08,242.16,upi,2026-02-28 12:17:40,completed,3
7484,649,38,2,293.07,586.14,wallet,2026-02-07 03:04:26,completed,4
7485,171,207,1,490.88,490.88,upi,2026-04-11 22:09:57,completed,3
7486,649,284,3,253.57,760.71,debit_card,2026-02-21 17:17:27,pending,2
7487,495,301,5,135.94,679.7,wallet,2026-04-03 23:08:27,completed,4
7488,70,193,1,211.3,211.3,cod,2026-03-03 11:42:33,completed,0
7489,143,246,2,217.11,434.22,credit_card,2026-07-05 09:44:14,completed,1
7490,403,63,5,318.98,1594.9,credit_card,2026-02-19 07:11:54,cancelled,1
7491,897,90,2,111.44,222.88,wallet,2026-04-25 16:56:11,completed,4
7492,739,292,5,8.27,41.35,upi,2026-05-14 05:46:32,completed,3
7493,203,192,3,29.05,87.15,upi,2026-07-04 21:14:45,refunded,3
7494,669,241,1,122.61,122.61,upi,2026-01-20 23:08:47,cancelled,3
7495,563,313,4,392.98,1571.92,credit_card,2026-03-07 22:36:57,completed,1
7496,498,132,4,183.61,734.44,upi,2026-03-03 12:30:27,completed,3
7497,973,180,4,431.89,1727.56,credit_card,2026-01-21 08:51:22,cancelled,1
7498,585,197,4,103.33,413.32,wallet,2026-06-08 10:27:32,completed,4
7499,247,208,2,402.12,804.24,cod,2026-05-28 03:28:00,completed,0
7500,666,348,5,403.02,2015.1,wallet,2026-03-21 01:22:31,completed,4
7501,231,500,1,484.96,484.96,wallet,2026-02-09 21:48:08,refunded,4
7502,842,282,5,238.69,1193.45,credit_card,2026-01-30 14:15:11,completed,1
7503,30,275,1,331.41,331.41,wallet,2026-04-25 17:50:53,refunded,4
7504,96,283,5,367.95,1839.75,debit_card,2026-06-29 04:33:07,completed,2
7505,993,55,4,261.29,1045.16,credit_card,2026-03-31 17:56:22,completed,1
7506,305,461,2,463.09,926.18,upi,2026-03-20 12:32:59,completed,3
7507,575,307,2,395.83,791.66,wallet,2026-04-27 23:25:44,completed,4
7508,225,231,4,140.43,561.72,cod,2026-06-14 15:11:11,completed,0
