transaction_id,user_id,product_id,quantity,unit_price,total_amount,payment_method,transaction_date,status
7833,277,161,4,29.58,118.32,cod,2026-07-18T19:01:32,completed
7834,110,463,5,444.36,2221.8,credit_card,2026-05-11T20:51:40,completed
7835,679,119,1,162.52,162.52,debit_card,2026-03-12T00:46:46,completed
7836,764,269,4,473.75,1895.0,upi,2026-05-20T06:12:57,completed
7837,459,139,4,212.22,848.88,cod,2026-05-13T09:05:29,completed
7838,392,164,1,403.52,403.52,wallet,2026-06-06T05:42:53,completed
7839,265,477,4,383.87,1535.48,wallet,2026-03-30T07:33:13,refunded
7840,7,273,5,476.01,2380.05,debit_card,2026-05-17T18:45:24,completed
7841,271,140,3,44.08,132.24,debit_card,2026-04-10T17:55:51,completed
7842,796,131,4,122.59,490.36,cod,2026-06-06T03:38:32,completed
7843,247,235,5,348.68,1743.4,wallet,2026-02-27T19:01:14,completed
7844,545,231,4,140.43,561.72,cod,2026-04-01T09:00:12,completed
7845,585,240,2,55.73,111.46,credit_card,2026-03-28T21:00:49,refunded
7846,394,259,5,415.23,2076.15,cod,2026-05-06T15:17:00,pending
7847,340,94,2,69.7,139.4,credit_card,2026-03-06T08:51:03,completed
7848,166,124,4,441.48,1765.92,cod,2026-07-15T16:39:46,completed
7849,249,206,5,400.95,2004.75,credit_card,2026-03-10T22:04:33,completed
7850,786,312,3,284.51,853.53,wallet,2026-05-18T04:41:18,completed
7851,770,359,5,117.97,589.85,credit_card,2026-02-02T10:34:51,completed
7852,508,158,2,412.64,825.28,upi,2026-07-06T18:47:50,completed
7853,863,468,4,214.12,856.48,credit_card,2026-04-11T15:18:05,completed
7854,651,415,5,306.16,1530.8,cod,2026-07-16T02:23:43,completed
7855,277,90,1,111.44,111.44,wallet,2026-05-01T11:55:48,completed
7856,453,475,1,385.73,385.73,debit_card,2026-06-06T23:14:34,pending
7857,837,425,5,155.87,779.35,upi,2026-03-15T17:13:35,completed
7858,351,281,4,205.54,822.16,credit_card,2026-07-08T06:39:03,completed
7859,748,374,1,189.95,189.95,debit_card,2026-05-18T08:17:55,pending
7860,691,367,4,467.75,1871.0,debit_card,2026-07-18T18:47:12,completed
7861,322,187,4,412.8,1651.2,cod,2026-07-17T21:32:39,completed
7862,491,202,2,54.41,108.82,wallet,2026-07-17T14:37:20,completed
7863,956,45,1,201.19,201.19,credit_card,2026-04-22T19:48:07,cancelled
7864,808,226,2,359.81,719.62,cod,2026-04-08T04:28:15,completed
7865,1,354,4,65.01,260.04,upi,2026-03-16T01:31:29,completed
7866,399,19,4,73.24,292.96,cod,2026-04-10T12:08:07,completed
7867,827,321,2,426.03,852.06,debit_card,2026-02-11T01:13:58,completed
7868,696,340,3,247.95,743.85,credit_card,2026-06-28T11:11:26,completed
7869,91,53,2,160.68,321.36,debit_card,2026-04-12T08:52:20,pending
7870,36,62,3,44.12,132.36,cod,2026-05-22T13:38:58,completed
7871,231,420,1,120.33,120.33,credit_card,2026-02-15T08:43:09,completed
7872,390,348,2,403.02,806.04,wallet,2026-05-29T00:00:00,completed
7873,7,41,3,395.21,1185.63,wallet,2026-05-26T23:13:18,completed
7874,315,483,1,84.86,84.86,debit_card,2026-02-12T00:18:34,pending
7875,292,108,5,162.41,812.05,wallet,2026-04-21T02:57:01,completed
7876,845,85,4,426.2,1704.8,wallet,2026-05-03T23:41:19,pending
7877,583,310,4,190.64,762.56,cod,2026-04-07T19:50:11,refunded
7878,834,492,5,235.12,1175.6,wallet,2026-02-15T02:54:53,cancelled
7879,736,152,4,486.39,1945.56,upi,2026-05-18T20:16:39,completed
7880,222,111,4,14.86,59.44,upi,2026-04-21T13:55:31,completed
7881,210,139,4,212.22,,wallet,2026-04-20T02:02:09,completed
7882,777,303,4,263.74,1054.96,upi,2026-05-20T14:39:03,refunded
7883,234,144,2,201.69,403.38,credit_card,2026-04-18T00:34:52,completed
7884,827,274,2,39.56,79.12,debit_card,2026-03-29T12:58:50,completed
7885,218,378,5,59.63,298.15,upi,2026-03-19T20:59:49,completed
7886,955,87,1,81.93,81.93,debit_card,2026-04-26T02:53:53,completed
7887,680,122,3,108.79,326.37,debit_card,2026-02-12T07:47:32,refunded
7888,998,52,5,448.81,2244.05,wallet,2026-05-20T04:43:38,completed
7889,403,466,3,200.83,602.49,upi,2026-04-20T23:58:39,completed
7890,213,151,4,172.24,688.96,debit_card,2026-05-22T16:22:32,completed
7891,760,174,1,238.04,238.04,wallet,2026-06-15T15:29:01,completed
7892,683,359,2,117.97,235.94,credit_card,2026-05-27T00:25:38,cancelled
7893,367,363,1,18.05,18.05,debit_card,2026-02-04T08:48:59,completed
7894,670,346,5,214.85,1074.25,cod,2026-04-30T21:16:08,completed
7895,98,361,5,96.02,480.1,credit_card,2026-03-07T09:09:55,completed
7896,635,48,2,40.06,80.12,credit_card,2026-04-20T18:54:14,completed
7897,531,212,3,263.94,791.82,upi,2026-03-25T07:28:50,cancelled
7898,799,339,3,424.77,1274.31,debit_card,2026-06-29T22:51:21,completed
7899,931,475,2,385.73,,cod,2026-02-15T15:18:08,cancelled
7900,704,137,3,35.51,106.53,cod,2026-03-22T21:33:17,completed
7901,266,96,4,405.6,1622.4,cod,2026-01-29T03:21:15,pending
7902,77,7,4,53.32,213.28,upi,2026-05-09T15:21:49,completed
7903,395,248,1,300.46,300.46,upi,2026-03-22T10:57:00,completed
7904,332,211,5,353.76,1768.8,debit_card,2026-02-10T09:31:02,completed
7905,651,98,2,194.45,388.9,wallet,2026-06-15T14:32:55,completed
7906,551,278,3,388.51,1165.53,credit_card,2026-02-17T10:00:55,completed
7907,65,310,5,190.64,953.2,credit_card,2026-02-04T14:26:39,completed
7908,337,168,1,329.78,329.78,credit_card,2026-07-09T15:10:37,completed
7909,303,304,2,92.82,185.64,cod,2026-04-25T09:19:02,pending
7910,511,78,1,486.07,486.07,credit_card,2026-02-21T08:35:46,completed
7911,591,8,5,27.12,135.6,debit_card,2026-01-27T16:45:17,completed
7912,94,71,2,6.27,12.54,upi,2026-02-14T14:23:47,completed
7913,145,227,2,387.21,774.42,cod,2026-02-11T01:03:28,completed
7914,814,454,3,458.97,1376.91,credit_card,2026-04-08T10:40:04,cancelled
7915,659,95,5,133.12,665.6,debit_card,2026-03-10T13:06:26,completed
7916,125,14,2,186.07,372.14,credit_card,2026-05-18T03:25:06,completed
7917,94,394,2,490.93,981.86,debit_card,2026-05-18T22:50:03,completed
7918,535,498,3,464.26,1392.78,credit_card,2026-07-07T11:36:00,completed
7919,178,201,3,323.95,971.85,credit_card,2026-05-25T06:34:29,completed
7920,113,402,4,164.69,658.76,wallet,2026-03-01T14:11:40,cancelled
7921,836,203,4,215.87,863.48,wallet,2026-02-15T16:16:30,completed
7922,620,298,4,260.74,1042.96,debit_card,2026-05-16T12:50:22,completed
7923,566,286,4,113.32,453.28,debit_card,2026-04-28T02:06:28,completed
7924,757,438,4,108.46,433.84,wallet,2026-05-29T23:31:31,refunded
7925,132,309,2,207.28,414.56,credit_card,2026-01-31T01:45:46,completed
7926,595,37,5,204.41,1022.05,debit_card,2026-01-26T22:08:02,pending
7927,774,39,4,398.86,1595.44,debit_card,2026-04-15T20:02:27,completed
7928,216,249,4,182.25,729.0,cod,2026-05-24T09:22:04,completed
7929,109,238,3,137.15,411.45,upi,2026-04-21T23:52:52,completed
7930,334,218,4,161.45,645.8,upi,2026-02-13T14:48:59,completed
7931,460,482,3,152.73,458.19,credit_card,2026-04-16T00:30:39,completed
7932,195,470,5,165.11,825.55,cod,2026-02-10T16:00:22,completed
7933,841,284,3,253.57,760.71,cod,2026-04-07T17:45:31,pending
7934,75,28,1,152.37,152.37,credit_card,2026-03-30T22:03:02,completed
7935,224,61,2,322.07,644.14,credit_card,2026-03-14T04:25:02,completed
7936,96,54,5,302.49,1512.45,credit_card,2026-04-09T18:45:07,completed
7937,598,61,3,322.07,966.21,wallet,2026-05-25T13:26:53,completed
7938,954,81,1,491.64,491.64,credit_card,2026-06-04T01:41:27,completed
7939,745,140,2,44.08,88.16,upi,2026-07-09T06:11:19,completed
7940,918,301,3,135.94,407.82,cod,2026-04-28T02:43:55,cancelled
7941,66,341,5,376.33,1881.65,debit_card,2026-01-22T07:29:56,completed
7942,117,172,4,344.73,1378.92,wallet,2026-05-18T11:57:25,refunded
7943,318,348,5,403.02,2015.1,cod,2026-03-10T11:26:37,completed
7944,127,389,3,318.29,954.87,credit_card,2026-04-07T13:17:35,completed
7945,315,277,3,71.48,214.44,cod,2026-06-11T21:04:46,completed
7946,566,169,2,383.91,767.82,credit_card,2026-04-06T22:41:26,completed
7947,29,84,2,297.99,595.98,upi,2026-03-06T19:46:33,completed
7948,299,323,2,123.43,246.86,debit_card,2026-03-02T23:16:16,completed
7949,999,55,4,261.29,1045.16,wallet,2026-02-02T18:34:25,completed
7950,5,411,5,210.52,1052.6,credit_card,2026-03-23T20:02:22,completed
7951,474,389,4,318.29,1273.16,credit_card,2026-04-06T07:26:48,completed
7952,698,438,4,108.46,433.84,wallet,2026-07-18T21:10:07,completed
7953,74,397,1,97.38,97.38,cod,2026-06-03T23:36:42,pending
7954,440,242,2,211.2,422.4,cod,2026-04-04T23:56:56,cancelled
7955,19,177,1,292.25,292.25,upi,2026-06-02T01:55:03,pending
7956,603,44,5,51.2,256.0,cod,2026-01-30T10:42:44,completed
7957,183,175,2,115.02,230.04,credit_card,2026-01-24T01:03:39,completed
7958,55,207,5,490.88,2454.4,upi,2026-06-12T13:38:37,completed
7959,615,118,3,474.65,1423.95,wallet,2026-04-09T07:35:54,completed
7960,605,194,1,106.72,106.72,wallet,2026-04-11T19:26:31,completed
7961,28,287,4,26.19,104.76,cod,2026-07-06T04:48:11,completed
7962,496,484,2,183.29,366.58,debit_card,2026-02-11T16:53:32,cancelled
7963,257,177,5,292.25,1461.25,wallet,2026-07-09T17:38:46,refunded
7964,22,331,4,431.7,1726.8,debit_card,2026-07-17T10:26:21,completed
7965,599,453,4,345.82,1383.28,wallet,2026-02-19T13:41:44,completed
7966,884,63,4,318.98,1275.92,upi,2026-04-22T14:16:45,completed
7967,888,422,2,410.66,821.32,credit_card,2026-03-06T08:32:03,completed
7968,721,352,1,407.84,407.84,wallet,2026-03-14T02:28:05,pending
7969,154,432,5,165.09,825.45,debit_card,2026-03-30T19:10:01,completed
7970,640,250,4,38.75,155.0,credit_card,2026-05-11T12:15:25,completed
7971,645,282,5,238.69,1193.45,wallet,2026-01-26T08:03:55,refunded
7972,549,463,1,444.36,444.36,wallet,2026-05-20T07:37:03,pending
7973,421,224,5,448.95,2244.75,cod,2026-04-02T13:02:15,completed
7974,927,18,3,95.61,286.83,wallet,2026-03-29T16:45:49,completed
7975,116,151,1,172.24,172.24,credit_card,2026-04-18T01:03:53,completed
7976,477,59,2,38.43,76.86,debit_card,2026-05-19T07:28:08,completed
7977,50,422,2,410.66,821.32,credit_card,2026-04-01T15:20:05,completed
7978,781,406,2,360.33,720.66,upi,2026-03-31T13:36:27,completed
7979,29,6,1,159.39,159.39,upi,2026-06-28T04:38:04,completed
7980,542,334,1,202.47,202.47,upi,2026-07-18T06:29:11,completed
7981,648,308,2,130.99,261.98,debit_card,2026-03-16T20:39:52,pending
7982,96,333,4,270.15,1080.6,wallet,2026-02-18T14:09:41,completed
7983,551,481,3,32.26,,credit_card,2026-03-01T20:44:06,completed
7984,182,381,1,79.59,79.59,wallet,2026-04-08T08:37:20,completed
7985,900,214,1,32.01,32.01,credit_card,2026-04-09T03:26:13,pending
7986,306,210,2,444.36,888.72,debit_card,2026-02-22T15:40:29,completed
7987,309,150,3,346.8,1040.4,cod,2026-04-13T23:56:24,completed
7988,314,141,1,90.58,90.58,credit_card,2026-01-28T06:02:26,completed
7989,454,10,4,168.84,675.36,wallet,2026-06-24T14:03:32,completed
7990,995,73,2,116.14,232.28,cod,2026-03-28T20:49:57,completed
7991,509,420,5,120.33,601.65,debit_card,2026-03-07T19:07:03,completed
7992,205,378,5,59.63,298.15,upi,2026-07-11T20:54:59,completed
7993,622,378,2,59.63,119.26,upi,2026-05-18T13:49:40,completed
7994,896,499,5,279.81,1399.05,wallet,2026-02-10T13:14:37,completed
7995,646,150,3,346.8,1040.4,debit_card,2026-04-18T20:02:46,completed
7996,518,211,2,353.76,707.52,debit_card,2026-05-14T17:20:26,completed
7997,319,375,2,85.82,171.64,upi,2026-04-22T01:35:31,completed
7998,501,7,1,53.32,53.32,wallet,2026-05-21T18:59:19,pending
7999,229,389,5,318.29,1591.45,cod,2026-02-07T05:58:48,refunded
8000,793,158,5,412.64,2063.2,debit_card,2026-05-24T17:04:52,completed
8001,285,449,2,174.18,348.36,credit_card,2026-02-27T06:53:20,completed
8002,185,156,3,440.27,1320.81,upi,2026-04-05T20:18:10,completed
8003,662,100,2,208.94,417.88,credit_card,2026-07-09T16:38:32,cancelled
8004,836,224,2,448.95,897.9,upi,2026-02-10T23:14:16,completed
8005,46,488,3,493.66,1480.98,cod,2026-05-22T23:01:59,completed
8006,819,401,5,410.43,2052.15,cod,2026-05-28T06:12:13,completed
8007,296,281,3,205.54,616.62,cod,2026-03-15T08:52:23,completed
8008,547,14,1,186.07,186.07,debit_card,2026-06-24T00:57:26,completed
8009,95,442,2,333.18,666.36,wallet,2026-05-08T08:26:44,pending
8010,986,13,5,377.4,1887.0,credit_card,2026-07-10T10:30:12,completed
8011,533,500,3,484.96,1454.88,cod,2026-07-16T04:09:36,refunded
8012,12,494,1,130.94,130.94,wallet,2026-03-11T10:42:33,pending
8013,180,152,3,486.39,1459.17,cod,2026-03-23T12:09:05,completed
8014,736,476,3,315.09,945.27,debit_card,2026-04-26T14:34:47,refunded
8015,633,386,2,368.98,737.96,debit_card,2026-07-18T10:53:33,cancelled
8016,941,370,4,157.39,629.56,cod,2026-06-13T02:54:39,completed
8017,701,277,3,71.48,214.44,credit_card,2026-04-03T00:29:01,completed
8018,696,12,5,227.54,1137.7,upi,2026-02-14T04:56:54,pending
8019,614,44,1,51.2,51.2,cod,2026-06-17T03:43:13,completed
8020,197,430,2,103.06,206.12,debit_card,2026-06-08T14:47:46,completed
8021,202,314,5,290.94,1454.7,debit_card,2026-02-08T14:14:44,pending
8022,919,452,1,70.23,70.23,wallet,2026-05-19T16:35:09,pending
8023,933,463,2,444.36,888.72,cod,2026-06-26T03:39:28,completed
8024,433,212,2,263.94,527.88,cod,2026-02-11T17:48:47,completed
8025,463,258,3,336.82,1010.46,credit_card,2026-06-15T21:26:21,completed
8026,771,164,3,403.52,1210.56,wallet,2026-03-01T01:40:00,completed
8027,229,484,3,183.29,549.87,upi,2026-04-10T10:39:05,completed
8028,602,476,5,315.09,1575.45,cod,2026-05-08T14:53:43,pending
8029,868,103,5,175.3,876.5,cod,2026-05-10T18:41:59,completed
8030,858,335,5,240.89,1204.45,cod,2026-04-09T09:30:21,completed
8031,964,49,2,441.09,882.18,wallet,2026-05-05T03:18:21,completed
8032,552,97,5,30.07,150.35,upi,2026-03-03T06:22:17,completed
8033,314,126,3,150.98,452.94,cod,2026-06-24T06:47:19,completed
8034,252,144,5,201.69,1008.45,cod,2026-02-23T02:58:38,completed
8035,307,343,1,232.73,232.73,credit_card,2026-02-13T14:46:01,completed
8036,442,263,2,338.28,676.56,upi,2026-02-25T06:51:08,completed
8037,356,16,5,177.22,886.1,upi,2026-05-17T06:11:12,completed
8038,910,412,4,442.0,1768.0,upi,2026-03-13T10:11:36,completed
8039,488,100,1,208.94,208.94,debit_card,2026-03-03T23:14:37,cancelled
8040,194,281,5,205.54,1027.7,upi,2026-05-03T07:57:50,completed
8041,377,368,3,230.99,692.97,upi,2026-05-12T17:20:41,completed
8042,452,401,4,410.43,1641.72,credit_card,2026-03-28T21:14:06,cancelled
8043,231,44,4,51.2,204.8,cod,2026-04-02T07:18:23,pending
8044,149,72,5,185.17,925.85,wallet,2026-07-01T16:59:24,completed
8045,422,73,4,116.14,464.56,wallet,2026-05-05T13:24:14,completed
8046,292,135,3,196.83,590.49,cod,2026-01-30T01:15:36,completed
8047,30,400,4,311.77,1247.08,cod,2026-04-28T06:53:23,completed
8048,480,218,2,161.45,322.9,upi,2026-03-08T14:50:35,completed
8049,379,425,3,155.87,467.61,credit_card,2026-04-04T01:45:33,refunded
8050,952,114,5,353.75,1768.75,debit_card,2026-03-17T08:55:15,completed
8051,12,406,5,360.33,,upi,2026-02-22T12:56:16,completed
8052,737,380,5,144.65,723.25,cod,2026-05-18T08:02:21,completed
8053,655,155,1,396.79,396.79,wallet,2026-07-01T07:00:00,completed
8054,861,245,4,491.81,1967.24,cod,2026-02-17T02:36:09,completed
8055,18,429,4,202.27,809.08,upi,2026-03-13T09:05:18,completed
8056,182,236,2,293.49,586.98,debit_card,2026-06-01T22:32:54,completed
8057,498,482,5,152.73,763.65,wallet,2026-04-15T16:30:02,completed
8058,83,29,1,222.34,222.34,credit_card,2026-04-22T22:50:48,completed
8059,325,427,2,254.84,509.68,wallet,2026-05-02T03:55:25,completed
8060,911,161,2,29.58,59.16,credit_card,2026-06-03T10:25:47,completed
8061,890,55,3,261.29,783.87,cod,2026-02-13T02:29:18,completed
8062,175,300,4,416.03,1664.12,credit_card,2026-02-02T00:28:52,completed
8063,293,91,4,201.14,804.56,cod,2026-05-03T19:31:59,completed
8064,358,96,4,405.6,1622.4,credit_card,2026-02-18T07:58:59,completed
8065,185,160,1,419.64,419.64,credit_card,2026-05-12T10:21:52,completed
8066,842,220,3,107.39,322.17,wallet,2026-03-26T18:01:33,completed
8067,962,423,4,43.85,175.4,wallet,2026-06-08T04:28:26,completed
8068,111,29,5,222.34,1111.7,debit_card,2026-06-05T15:58:29,completed
8069,430,392,4,172.52,690.08,wallet,2026-07-02T21:06:02,completed
8070,796,302,2,39.08,78.16,wallet,2026-04-03T14:24:38,completed
8071,860,130,5,207.59,1037.95,upi,2026-05-10T11:02:23,completed
8072,903,413,2,330.48,660.96,cod,2026-04-05T05:31:11,completed
8073,689,246,5,217.11,1085.55,upi,2026-03-04T10:09:12,completed
8074,643,264,4,464.38,1857.52,cod,2026-04-17T03:48:23,pending
8075,301,311,5,81.62,408.1,credit_card,2026-02-06T18:22:34,completed
8076,282,361,2,96.02,192.04,wallet,2026-06-18T12:23:08,completed
8077,238,240,2,55.73,111.46,debit_card,2026-02-01T22:09:32,completed
8078,950,179,3,73.0,219.0,debit_card,2026-07-18T14:17:56,completed
8079,383,371,4,264.04,1056.16,debit_card,2026-04-03T06:46:11,pending
8080,614,359,4,117.97,471.88,cod,2026-03-29T22:37:50,completed
8081,374,29,4,222.34,889.36,wallet,2026-05-06T16:55:36,completed
8082,580,121,3,411.72,,cod,2026-06-11T17:01:18,completed
8083,747,239,2,346.84,693.68,debit_card,2026-06-25T01:52:42,completed
8084,162,299,5,112.21,561.05,cod,2026-03-27T08:17:02,completed
8085,262,447,5,180.91,904.55,wallet,2026-06-19T10:45:46,completed
8086,705,91,3,201.14,603.42,upi,2026-07-01T02:39:05,completed
8087,808,347,3,228.11,684.33,debit_card,2026-04-11T16:19:42,completed
8088,999,210,5,444.36,2221.8,cod,2026-02-27T07:25:27,completed
8089,528,297,3,24.4,73.2,cod,2026-06-22T09:33:13,completed
8090,561,199,1,121.08,121.08,debit_card,2026-03-08T22:24:20,pending
8091,710,80,3,5.72,17.16,upi,2026-04-02T11:17:49,cancelled
8092,316,381,2,79.59,159.18,cod,2026-06-13T22:54:55,completed
8093,571,419,1,232.88,232.88,credit_card,2026-07-02T18:24:40,completed
8094,161,333,1,270.15,270.15,cod,2026-02-25T18:38:49,refunded
8095,170,151,1,172.24,172.24,upi,2026-03-27T16:18:16,completed
8096,180,138,3,209.92,629.76,cod,2026-04-07T11:32:35,completed
8097,901,106,4,330.15,1320.6,debit_card,2026-04-15T19:40:17,completed
8098,694,4,3,198.61,595.83,wallet,2026-03-11T22:34:21,completed
8099,450,385,1,195.47,195.47,upi,2026-02-23T02:24:56,pending
8100,931,22,4,408.53,1634.12,upi,2026-07-07T22:09:59,completed
8101,552,147,1,393.94,393.94,debit_card,2026-07-14T12:09:11,completed
8102,441,114,2,353.75,707.5,wallet,2026-06-20T02:35:44,completed
8103,872,10,2,168.84,337.68,credit_card,2026-05-27T21:57:33,completed
8104,295,311,3,81.62,244.86,wallet,2026-04-21T00:26:22,pending
8105,565,365,4,370.11,1480.44,wallet,2026-01-20T22:27:35,completed
8106,533,444,1,452.42,452.42,debit_card,2026-03-12T19:51:44,completed
8107,154,445,2,252.82,505.64,wallet,2026-03-05T16:45:04,completed
8108,405,364,5,81.86,409.3,credit_card,2026-04-25T03:02:22,refunded
8109,90,27,2,381.2,762.4,upi,2026-05-12T01:51:23,completed
8110,722,206,4,400.95,1603.8,debit_card,2026-05-29T15:14:43,completed
8111,942,444,4,452.42,,wallet,2026-05-02T15:21:05,completed
8112,489,252,4,113.13,452.52,cod,2026-05-01T20:39:06,completed
8113,852,79,2,466.54,933.08,cod,2026-02-15T11:13:36,pending
8114,26,262,3,197.08,591.24,cod,2026-03-10T16:34:58,completed
8115,114,402,3,164.69,494.07,wallet,2026-03-09T15:17:46,completed
8116,83,482,1,152.73,152.73,upi,2026-05-06T23:18:49,refunded
8117,927,394,2,490.93,981.86,debit_card,2026-03-07T09:06:36,completed
8118,734,329,4,402.46,1609.84,debit_card,2026-05-22T13:58:54,completed
8119,713,192,5,29.05,145.25,wallet,2026-02-05T09:03:03,pending
8120,254,46,2,5.54,11.08,cod,2026-03-31T03:19:47,pending
8121,943,44,3,51.2,153.6,upi,2026-04-01T03:16:24,completed
8122,702,94,5,69.7,348.5,credit_card,2026-02-26T05:53:59,completed
8123,257,30,2,431.22,862.44,cod,2026-04-18T10:59:45,completed
8124,539,62,4,44.12,176.48,upi,2026-04-10T13:05:26,cancelled
8125,956,121,2,411.72,823.44,upi,2026-05-14T07:03:16,completed
8126,520,219,3,22.74,68.22,upi,2026-05-01T15:32:42,pending
8127,56,43,5,495.96,2479.8,cod,2026-01-24T01:43:18,pending
8128,121,15,3,483.13,1449.39,upi,2026-05-01T00:59:41,cancelled
8129,960,450,5,480.5,2402.5,upi,2026-03-21T20:51:56,completed
8130,95,238,2,137.15,274.3,cod,2026-06-24T14:57:23,completed
8131,321,357,2,234.56,469.12,debit_card,2026-05-04T15:42:30,completed
8132,150,460,4,239.55,958.2,debit_card,2026-07-18T00:07:28,completed
8133,853,398,5,84.37,421.85,cod,2026-06-28T08:42:44,refunded
8134,286,58,2,185.88,371.76,cod,2026-03-31T05:33:56,pending
8135,886,382,2,498.99,997.98,debit_card,2026-02-01T20:55:49,completed
8136,496,237,1,263.75,263.75,debit_card,2026-05-20T09:49:28,completed
8137,420,280,3,365.08,1095.24,upi,2026-04-02T02:22:55,pending
8138,654,49,3,441.09,1323.27,upi,2026-04-03T00:50:49,completed
8139,403,438,3,108.46,325.38,debit_card,2026-04-30T17:15:27,completed
8140,431,324,4,179.8,719.2,upi,2026-02-04T09:56:44,completed
8141,530,395,3,346.18,1038.54,wallet,2026-04-15T02:30:11,completed
8142,32,297,3,24.4,73.2,credit_card,2026-04-03T02:39:30,completed
8143,798,149,5,204.47,1022.35,upi,2026-06-09T23:52:51,pending
8144,997,148,5,329.12,1645.6,upi,2026-05-02T21:49:07,completed
8145,918,23,4,210.74,842.96,wallet,2026-01-31T05:42:29,completed
8146,215,445,3,252.82,758.46,wallet,2026-04-03T01:20:32,completed
8147,398,231,3,140.43,421.29,wallet,2026-04-04T03:14:52,completed
8148,411,348,1,403.02,403.02,wallet,2026-01-24T20:04:28,completed
8149,937,166,4,8.64,34.56,debit_card,2026-02-07T20:41:46,completed
8150,101,119,3,162.52,487.56,credit_card,2026-05-13T07:39:05,completed
8151,837,309,4,207.28,829.12,cod,2026-05-18T19:09:08,pending
8152,590,152,3,486.39,1459.17,wallet,2026-03-17T11:33:52,refunded
8153,565,44,4,51.2,204.8,wallet,2026-02-17T01:16:51,completed
8154,895,37,3,204.41,613.23,wallet,2026-06-24T23:13:23,completed
8155,689,409,1,472.58,472.58,wallet,2026-05-01T22:00:48,completed
8156,992,16,4,177.22,,debit_card,2026-07-15T05:21:13,completed
8157,557,270,2,75.52,151.04,credit_card,2026-02-05T07:35:03,cancelled
8158,927,255,1,363.37,363.37,cod,2026-04-21T11:54:17,completed
8159,253,229,4,347.45,1389.8,wallet,2026-03-10T03:00:12,completed
8160,10,32,3,300.44,901.32,upi,2026-02-16T01:06:48,completed
8161,971,322,3,393.06,1179.18,wallet,2026-07-02T16:49:34,completed
8162,283,467,1,98.98,98.98,wallet,2026-04-13T01:01:36,cancelled
8163,347,381,5,79.59,397.95,debit_card,2026-06-22T14:10:30,completed
8164,462,235,4,348.68,1394.72,credit_card,2026-04-20T06:49:37,completed
8165,107,68,3,404.52,1213.56,debit_card,2026-01-26T02:51:42,completed
8166,181,143,4,132.65,530.6,cod,2026-06-01T11:14:22,completed
8167,700,279,4,421.69,1686.76,credit_card,2026-04-26T23:09:57,completed
8168,606,220,4,107.39,429.56,debit_card,2026-03-03T13:02:05,completed
8169,434,219,3,22.74,68.22,credit_card,2026-05-14T11:04:13,completed
8170,839,298,1,260.74,260.74,wallet,2026-03-19T04:30:04,completed
8171,643,125,2,327.23,654.46,upi,2026-04-03T23:28:17,completed
8172,337,12,5,227.54,1137.7,debit_card,2026-06-10T08:01:43,completed
8173,27,304,5,92.82,464.1,credit_card,2026-03-19T19:40:52,completed
8174,458,88,5,270.28,1351.4,upi,2026-05-06T01:30:00,pending
8175,668,413,3,330.48,991.44,debit_card,2026-06-29T12:58:12,completed
8176,839,244,5,275.57,1377.85,upi,2026-01-27T07:05:01,completed
8177,546,481,1,32.26,32.26,debit_card,2026-04-26T21:45:04,pending
8178,255,43,5,495.96,2479.8,wallet,2026-02-23T11:35:49,cancelled
8179,721,484,4,183.29,733.16,wallet,2026-05-26T13:41:44,completed
8180,300,481,5,32.26,161.3,upi,2026-03-11T17:37:32,completed
8181,517,145,3,295.85,887.55,upi,2026-02-14T19:05:00,completed
8182,378,53,5,160.68,803.4,debit_card,2026-05-23T18:46:29,completed
8183,937,194,3,106.72,320.16,wallet,2026-03-12T21:31:36,completed
8184,672,17,5,46.95,234.75,upi,2026-05-13T21:02:52,completed
8185,725,420,5,120.33,601.65,credit_card,2026-05-03T15:11:34,completed
8186,331,172,4,344.73,1378.92,credit_card,2026-06-01T02:38:01,completed
8187,99,109,5,283.99,1419.95,credit_card,2026-05-05T07:33:16,completed
8188,325,486,2,71.6,143.2,upi,2026-06-17T06:48:21,pending
8189,13,376,5,44.21,221.05,credit_card,2026-01-29T21:14:32,completed
8190,894,94,2,69.7,139.4,wallet,2026-02-09T22:36:53,completed
8191,253,186,5,68.82,344.1,upi,2026-03-23T10:20:27,completed
8192,335,78,2,486.07,972.14,wallet,2026-03-04T21:13:28,pending
8193,20,292,5,8.27,41.35,wallet,2026-06-06T05:30:25,completed
8194,280,373,4,384.11,1536.44,debit_card,2026-04-19T15:06:27,completed
8195,50,317,4,482.46,1929.84,credit_card,2026-02-19T20:23:45,completed
8196,895,113,1,295.37,295.37,upi,2026-04-29T20:46:53,completed
8197,452,311,4,81.62,326.48,upi,2026-07-10T09:50:47,completed
8198,525,426,3,350.4,1051.2,wallet,2026-07-13T17:28:34,pending
8199,194,410,4,195.74,782.96,wallet,2026-05-04T17:06:46,completed
8200,741,272,5,148.87,744.35,wallet,2026-07-17T08:05:45,completed
8201,631,278,4,388.51,1554.04,debit_card,2026-03-25T13:51:15,completed
8202,960,23,3,210.74,632.22,wallet,2026-04-26T05:23:38,completed
8203,979,37,1,204.41,,debit_card,2026-06-19T23:27:13,completed
8204,661,331,3,431.7,1295.1,wallet,2026-05-30T14:50:46,completed
8205,578,226,2,359.81,719.62,upi,2026-06-17T17:34:17,completed
